Barangay,Year,Month,Date,Predicted_Cases,Lower_Bound,Upper_Bound,Risk_Level,Model_Used
Hulo,2025,12,2025-12-01,0.399604,-0.483509,2.792694,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Hulo,2026,1,2026-01-01,0.403103,-0.484348,2.817878,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Hulo,2026,2,2026-02-01,0.403124,-0.486791,2.836165,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Hulo,2026,3,2026-03-01,0.403154,-0.489212,2.854520,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Hulo,2026,4,2026-04-01,0.402705,-0.491785,2.871553,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Hulo,2026,5,2026-05-01,0.402716,-0.494168,2.889851,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Hulo,2026,6,2026-06-01,0.402717,-0.496532,2.908122,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Hulo,2026,7,2026-07-01,0.403155,-0.498718,2.927622,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Hulo,2026,8,2026-08-01,0.402707,-0.501200,2.944643,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Hulo,2026,9,2026-09-01,0.403038,-0.503383,2.963854,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Hulo,2026,10,2026-10-01,0.402460,-0.505867,2.980496,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Mabini J. Rizal,2025,10,2025-10-01,0.039711,-0.339351,0.636267,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Mabini J. Rizal,2025,11,2025-11-01,0.046911,-0.334771,0.647588,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Mabini J. Rizal,2025,12,2025-12-01,0.039257,-0.339630,0.635531,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Mabini J. Rizal,2026,1,2026-01-01,0.039033,-0.339768,0.635165,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Mabini J. Rizal,2026,2,2026-02-01,0.038809,-0.339905,0.634803,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Mabini J. Rizal,2026,3,2026-03-01,0.038587,-0.340042,0.634442,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Mabini J. Rizal,2026,4,2026-04-01,0.038127,-0.340330,0.633707,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Mabini J. Rizal,2026,5,2026-05-01,0.038147,-0.340313,0.633727,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Mabini J. Rizal,2026,6,2026-06-01,0.037928,-0.340447,0.633373,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Mabini J. Rizal,2026,7,2026-07-01,0.045127,-0.335869,0.644690,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Mabini J. Rizal,2026,8,2026-08-01,0.037991,-0.340418,0.633496,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Mabini J. Rizal,2026,9,2026-09-01,0.037773,-0.340552,0.633143,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Mabini J. Rizal,2026,10,2026-10-01,0.037557,-0.340685,0.632792,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Malamig,2025,10,2025-10-01,0.114267,-0.413711,1.117713,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Malamig,2025,11,2025-11-01,0.376805,-0.276720,1.620825,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Malamig,2025,12,2025-12-01,0.122207,-0.421520,1.176997,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Malamig,2026,1,2026-01-01,0.137728,-0.414449,1.210609,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Malamig,2026,2,2026-02-01,0.136739,-0.416225,1.213480,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Malamig,2026,3,2026-03-01,0.137574,-0.417031,1.219799,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Malamig,2026,4,2026-04-01,0.146528,-0.413682,1.242003,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Malamig,2026,5,2026-05-01,0.136665,-0.419949,1.227402,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Malamig,2026,6,2026-06-01,0.140759,-0.419080,1.240123,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Malamig,2026,7,2026-07-01,0.126579,-0.427501,1.216912,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Malamig,2026,8,2026-08-01,0.136540,-0.423643,1.241185,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Malamig,2026,9,2026-09-01,0.137064,-0.424575,1.246887,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Malamig,2026,10,2026-10-01,0.136919,-0.425840,1.251265,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Mauway,2025,10,2025-10-01,0.124929,-0.469846,1.386979,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Mauway,2025,11,2025-11-01,0.159990,-0.454000,1.464428,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Mauway,2025,12,2025-12-01,0.120938,-0.474859,1.392691,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Mauway,2026,1,2026-01-01,0.122534,-0.474896,1.399683,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Mauway,2026,2,2026-02-01,0.122448,-0.475658,1.402799,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Mauway,2026,3,2026-03-01,0.122529,-0.476336,1.406260,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Mauway,2026,4,2026-04-01,0.129983,-0.473577,1.425544,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Mauway,2026,5,2026-05-01,0.122163,-0.477932,1.412040,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Mauway,2026,6,2026-06-01,0.122343,-0.478557,1.415707,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Mauway,2026,7,2026-07-01,0.104297,-0.487637,1.380093,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Mauway,2026,8,2026-08-01,0.122519,-0.479887,1.422645,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Mauway,2026,9,2026-09-01,0.122276,-0.480702,1.425398,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Mauway,2026,10,2026-10-01,0.118832,-0.482994,1.421218,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Namayan,2025,10,2025-10-01,0.044456,-0.305983,0.571846,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Namayan,2025,11,2025-11-01,0.045119,-0.305956,0.573783,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Namayan,2025,12,2025-12-01,0.045312,-0.306255,0.575042,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Namayan,2026,1,2026-01-01,0.045250,-0.306724,0.575920,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Namayan,2026,2,2026-02-01,0.045382,-0.307064,0.577092,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Namayan,2026,3,2026-03-01,0.045210,-0.307604,0.577804,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Namayan,2026,4,2026-04-01,0.045126,-0.308086,0.578648,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Namayan,2026,5,2026-05-01,0.044825,-0.308710,0.579162,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Namayan,2026,6,2026-06-01,0.044685,-0.309226,0.579919,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Namayan,2026,7,2026-07-01,0.045351,-0.309209,0.581894,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Namayan,2026,8,2026-08-01,0.060449,-0.299660,0.605724,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Namayan,2026,9,2026-09-01,0.048214,-0.308510,0.588964,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Namayan,2026,10,2026-10-01,0.046513,-0.310118,0.587503,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
New Zañiga,2025,10,2025-10-01,0.119083,-0.402674,1.096589,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
New Zañiga,2025,11,2025-11-01,0.107718,-0.410873,1.082811,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
New Zañiga,2025,12,2025-12-01,0.109158,-0.411830,1.091624,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
New Zañiga,2026,1,2026-01-01,0.108904,-0.413739,1.097475,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
New Zañiga,2026,2,2026-02-01,0.108932,-0.415473,1.103805,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
New Zañiga,2026,3,2026-03-01,0.108941,-0.417207,1.110096,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
New Zañiga,2026,4,2026-04-01,0.108942,-0.418930,1.116362,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
New Zañiga,2026,5,2026-05-01,0.108942,-0.420642,1.122614,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
New Zañiga,2026,6,2026-06-01,0.108942,-0.422341,1.128857,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
New Zañiga,2026,7,2026-07-01,0.108942,-0.424027,1.135090,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
New Zañiga,2026,8,2026-08-01,0.108942,-0.425701,1.141313,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
New Zañiga,2026,9,2026-09-01,0.112081,-0.425742,1.153605,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
New Zañiga,2026,10,2026-10-01,0.108768,-0.429233,1.153884,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Old Zañiga,2025,10,2025-10-01,0.071163,-0.347442,0.758295,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Old Zañiga,2025,11,2025-11-01,0.071099,-0.347666,0.758689,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Old Zañiga,2025,12,2025-12-01,0.071164,-0.347811,0.759295,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Old Zañiga,2026,1,2026-01-01,0.071164,-0.347996,0.759793,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Old Zañiga,2026,2,2026-02-01,0.071164,-0.348180,0.760292,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Old Zañiga,2026,3,2026-03-01,0.071164,-0.348365,0.760790,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Old Zañiga,2026,4,2026-04-01,0.071574,-0.348300,0.761961,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Old Zañiga,2026,5,2026-05-01,0.071305,-0.348653,0.762033,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Old Zañiga,2026,6,2026-06-01,0.071232,-0.348883,0.762414,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Old Zañiga,2026,7,2026-07-01,0.071211,-0.349080,0.762880,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Old Zañiga,2026,8,2026-08-01,0.071206,-0.349267,0.763369,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Old Zañiga,2026,9,2026-09-01,0.071204,-0.349452,0.763864,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Old Zañiga,2026,10,2026-10-01,0.071204,-0.349636,0.764361,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Pag-asa,2025,10,2025-10-01,0.051470,-0.342226,0.680806,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pag-asa,2025,11,2025-11-01,-0.009435,-0.380424,0.583695,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pag-asa,2025,12,2025-12-01,0.017870,-0.363439,0.627589,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pag-asa,2026,1,2026-01-01,0.016896,-0.364137,0.626258,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pag-asa,2026,2,2026-02-01,0.048640,-0.344374,0.677245,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pag-asa,2026,3,2026-03-01,0.049435,-0.343959,0.678725,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pag-asa,2026,4,2026-04-01,0.048029,-0.344914,0.676674,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pag-asa,2026,5,2026-05-01,0.042728,-0.348300,0.668378,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pag-asa,2026,6,2026-06-01,0.043109,-0.348131,0.669163,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pag-asa,2026,7,2026-07-01,-0.006332,-0.379089,0.590206,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pag-asa,2026,8,2026-08-01,0.004508,-0.372616,0.608324,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pag-asa,2026,9,2026-09-01,0.035397,-0.353365,0.657886,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pag-asa,2026,10,2026-10-01,0.032093,-0.355467,0.652695,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Plainview,2025,10,2025-10-01,0.327947,-0.497689,2.510661,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Plainview,2025,11,2025-11-01,0.333833,-0.497574,2.541038,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Plainview,2025,12,2025-12-01,0.338366,-0.498575,2.572263,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Plainview,2026,1,2026-01-01,0.345984,-0.498406,2.611832,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Plainview,2026,2,2026-02-01,0.306792,-0.515591,2.525336,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Plainview,2026,3,2026-03-01,0.306905,-0.518101,2.544317,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Plainview,2026,4,2026-04-01,0.270048,-0.534147,2.462508,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Plainview,2026,5,2026-05-01,0.306924,-0.523120,2.581717,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Plainview,2026,6,2026-06-01,0.308468,-0.525033,2.604646,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Plainview,2026,7,2026-07-01,0.346197,-0.513860,2.727823,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Plainview,2026,8,2026-08-01,0.296111,-0.534350,2.607653,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Plainview,2026,9,2026-09-01,0.141547,-0.591975,2.193751,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Plainview,2026,10,2026-10-01,0.272348,-0.546895,2.572833,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Pleasant Hills,2025,10,2025-10-01,0.009914,-0.376003,0.634505,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pleasant Hills,2025,11,2025-11-01,0.009361,-0.376370,0.633676,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pleasant Hills,2025,12,2025-12-01,0.008839,-0.376715,0.632890,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pleasant Hills,2026,1,2026-01-01,0.008346,-0.377040,0.632145,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pleasant Hills,2026,2,2026-02-01,0.007881,-0.377345,0.631439,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pleasant Hills,2026,3,2026-03-01,0.007441,-0.377632,0.630770,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pleasant Hills,2026,4,2026-04-01,0.007027,-0.377903,0.630136,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pleasant Hills,2026,5,2026-05-01,0.006635,-0.378157,0.629535,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pleasant Hills,2026,6,2026-06-01,0.006318,-0.378364,0.629051,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pleasant Hills,2026,7,2026-07-01,0.005925,-0.378617,0.628442,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pleasant Hills,2026,8,2026-08-01,0.005595,-0.378830,0.627931,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pleasant Hills,2026,9,2026-09-01,0.005284,-0.379031,0.627448,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Pleasant Hills,2026,10,2026-10-01,0.004990,-0.379220,0.626991,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Poblacion,2025,10,2025-10-01,0.072444,-0.453179,1.103314,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Poblacion,2025,11,2025-11-01,0.073486,-0.452644,1.105341,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Poblacion,2025,12,2025-12-01,0.072816,-0.452981,1.104012,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Poblacion,2026,1,2026-01-01,0.072153,-0.453315,1.102697,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Poblacion,2026,2,2026-02-01,0.087207,-0.445635,1.132206,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Poblacion,2026,3,2026-03-01,0.072988,-0.452950,1.104568,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Poblacion,2026,4,2026-04-01,0.072333,-0.453280,1.103269,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Poblacion,2026,5,2026-05-01,0.071665,-0.453617,1.101942,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Poblacion,2026,6,2026-06-01,0.071012,-0.453946,1.100648,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Poblacion,2026,7,2026-07-01,0.070327,-0.454292,1.099289,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Poblacion,2026,8,2026-08-01,0.069726,-0.454594,1.098097,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Poblacion,2026,9,2026-09-01,0.069092,-0.454914,1.096839,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Poblacion,2026,10,2026-10-01,0.068823,-0.455048,1.096297,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
San Jose,2025,10,2025-10-01,0.121082,-0.330514,0.877298,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
San Jose,2025,11,2025-11-01,0.126487,-0.327409,0.886694,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
San Jose,2025,12,2025-12-01,0.110145,-0.337176,0.859350,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
San Jose,2026,1,2026-01-01,0.110115,-0.337195,0.859303,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
San Jose,2026,2,2026-02-01,0.124975,-0.328323,0.884192,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
San Jose,2026,3,2026-03-01,0.110089,-0.337211,0.859260,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
San Jose,2026,4,2026-04-01,0.110089,-0.337211,0.859259,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
San Jose,2026,5,2026-05-01,0.110087,-0.337212,0.859257,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
San Jose,2026,6,2026-06-01,0.110087,-0.337212,0.859257,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
San Jose,2026,7,2026-07-01,0.110087,-0.337212,0.859257,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
San Jose,2026,8,2026-08-01,0.110087,-0.337212,0.859257,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
San Jose,2026,9,2026-09-01,0.124823,-0.328414,0.883938,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
San Jose,2026,10,2026-10-01,0.113504,-0.335291,0.865312,Very Low,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Vergara,2025,10,2025-10-01,-0.003866,-0.355705,0.540108,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Vergara,2025,11,2025-11-01,0.080726,-0.300996,0.670906,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Vergara,2025,12,2025-12-01,-0.011560,-0.362368,0.532255,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Vergara,2026,1,2026-01-01,0.070129,-0.309716,0.658991,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Vergara,2026,2,2026-02-01,0.009021,-0.349155,0.564310,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Vergara,2026,3,2026-03-01,0.007162,-0.350366,0.561456,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Vergara,2026,4,2026-04-01,0.017872,-0.343464,0.578075,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Vergara,2026,5,2026-05-01,0.002296,-0.353514,0.553935,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Vergara,2026,6,2026-06-01,-0.001678,-0.356079,0.547778,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Vergara,2026,7,2026-07-01,0.005089,-0.351715,0.558272,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Vergara,2026,8,2026-08-01,0.000971,-0.354372,0.551888,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Vergara,2026,9,2026-09-01,0.040958,-0.328580,0.613884,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Vergara,2026,10,2026-10-01,-0.000482,-0.355309,0.549636,Very Low,SARIMAX(1, 0, 1)(1, 0, 1, 12)
Wack-Wack Greenhills,2025,10,2025-10-01,0.221930,-0.449946,1.714482,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Wack-Wack Greenhills,2025,11,2025-11-01,0.224572,-0.448955,1.721331,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Wack-Wack Greenhills,2025,12,2025-12-01,0.225215,-0.448930,1.724069,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Wack-Wack Greenhills,2026,1,2026-01-01,0.225261,-0.449183,1.725525,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Wack-Wack Greenhills,2026,2,2026-02-01,0.224990,-0.449579,1.726282,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Wack-Wack Greenhills,2026,3,2026-03-01,0.224991,-0.449853,1.727642,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Wack-Wack Greenhills,2026,4,2026-04-01,0.229519,-0.448095,1.739090,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Wack-Wack Greenhills,2026,5,2026-05-01,0.225267,-0.450278,1.730975,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Wack-Wack Greenhills,2026,6,2026-06-01,0.225268,-0.450551,1.732337,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Wack-Wack Greenhills,2026,7,2026-07-01,0.235165,-0.446388,1.755778,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Wack-Wack Greenhills,2026,8,2026-08-01,0.225266,-0.451097,1.735052,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Wack-Wack Greenhills,2026,9,2026-09-01,0.229520,-0.449465,1.745911,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)
Wack-Wack Greenhills,2026,10,2026-10-01,0.226941,-0.450973,1.741914,Low-Moderate,SARIMAX(1, 1, 1)(1, 0, 1, 12)